source_listing_id,url,city,district,address_text,property_type,rooms,area_m2,floor,floors_total,price_local,currency,deposit_local,furnished,owner_type,elevator,parking,balcony,renovation,pets_allowed,children_allowed,description,posted_at
1007970880,https://krisha.kz/a/show/1007970880,Алматы,Алмалинский р-н,Желтоксан 50 — Желтоксан - Маметова,квартира,2,45,5,5,300000,KZT,100000,полностью,owner,,,true,"свежий ремонт, новая мебель",,,"После ремонта, чистая уютная, для семейной пары, не курящих, без домашних животных. Арбат, Мега, Вокзал, Метро, Зелёный базар, парки всё рядом. На долгий срок. От хозяина! Имеется депозит 100 тыс Дом ориентировочно находится возле Желтоксан - Маметова",2026-06-14
1008821623,https://krisha.kz/a/show/1008821623,Астана,Есильский р-н,Сарайшык 5 — Сарайшык - Кабанбай батыра,квартира,4,108,9,14,450000,KZT,,полностью,owner,,true,true,,,true,"500 000 ₸ за месяц + коммунальные услуги Депозит возвратный — 150 000 ₸ Квартира находится в ЖК Лазурный квартал в центре Левого берега Астаны. Во дворе есть большая детская площадка с полем для футбола, а также собственная закрытая парковка. В пешей доступности находятся школы, детские сады, клиники и стоматологии, торгово-развлекательные центры, гипермаркеты, бары и рестораны, кофейни, министерства и другие государственные организации, а также бизнес-центры. Рядом с домом есть остановки общественного транспорта, на котором можно легко добраться до любой точки города. Из окон открывается прекрасный вид на многие знаковые объекты столицы. Дом ориентировочно находится возле Сарайшык - Кабанбай батыра",2026-06-14
1011723892,https://krisha.kz/a/show/1011723892,Алматы,Турксибский р-н,мкр Жулдыз-2,квартира,1,40,2,5,160000,KZT,100000,полностью,owner,,,true,"не новый, но аккуратный и чистый ремонт",,,депозит 100.000,2026-06-14
1006691591,https://krisha.kz/a/show/1006691591,Алматы,Алмалинский р-н,Чайковского — Чайковского Макатаева,квартира,2,43,3,4,280000,KZT,,полностью,owner,,,true,"не новый, но аккуратный и чистый ремонт",,true,"Хороший спальный район, расположена в центре города, чистый подъезд, спокойные соседи, все необходимое рядом Дом ориентировочно находится возле Чайковского Макатаева",2026-06-14
1012909013,https://krisha.kz/a/show/1012909013,Астана,Алматы р-н,Тас Шокы 2 — Триатлон Парк,квартира,3,120,1,5,700000,KZT,,полностью,agency,true,,,"свежий ремонт, новая мебель",,true,"Сдается абсолютно новая евротрешка в ЖК Акбулак-3, район Триатлон Парк. Элитный, тихий и спокойный район. Закрытый охраняемый двор, круглосуточная охрана. Высота потолков — 5 метров. Дизайнерский ремонт. Вся мебель, техника и ремонт — новые. • 2 санузла • 3 гардеробные • Отдельная прачечная • Кондиционер в каждой комнате • Посудомоечная машина • Полностью укомплектована для комфортного проживания Квартира после ремонта, ранее никто не проживал. Депозит — всего 200 000 ₸. Дом ориентировочно находится возле Триатлон Парк",2026-06-14
1012903858,https://krisha.kz/a/show/1012903858,Астана,Алматы р-н,Тас Шокы 2 — Триатлон Парк,квартира,3,120,1,5,700000,KZT,,полностью,agency,true,,,"свежий ремонт, новая мебель",,true,"Сдается абсолютно новая евротрешка в ЖК Акбулак-3, район Триатлон Парк. Элитный, тихий и спокойный район. Закрытый охраняемый двор, круглосуточная охрана. Высота потолков — 5 метров. Дизайнерский ремонт. Вся мебель, техника и ремонт — новые. • 2 санузла • гардеробная • Отдельная прачечная • Кондиционер в каждой комнате • Посудомоечная машина • Полностью укомплектована для комфортного проживания Квартира после ремонта, ранее никто не проживал. Депозит — всего 200 000 ₸. Дом ориентировочно находится возле Триатлон Парк",2026-06-14
1006220854,https://krisha.kz/a/show/1006220854,Алматы,Наурызбайский р-н,"мкр Шугыла, Райымбека 590/13 — Жуалы",квартира,2,56,7,9,280000,KZT,100000,полностью,owner,true,true,true,"свежий ремонт, новая мебель",,true,"Сдаем на длительный срок новую 2- комнатную квартиру. Новый евроремонт, чистая, светлая, уютная. Просторный двор, парковка, детская площадка. Напротив ТРЦ Апорт, гипермаркет Лемана Про, рынок Алтын орда. Сдам семейной паре, можно с детьми, одиночков не беспокоить Коммунальные расходы и интернет оплачивается отдельно. Аренда: 280000 тыс Ком. платеж: отдельно Депозит: 100000 тыс Дом ориентировочно находится возле Жуалы",2026-06-14
1003288334,https://krisha.kz/a/show/1003288334,Актобе,жилой массив Жилянка,2-микрорайон 22,квартира,1,42,,,120000,KZT,,полностью,owner,true,,true,"не новый, но аккуратный и чистый ремонт",,false,Сдам одному человеку либо семейной паре без детей.,2026-06-14
685795693,https://krisha.kz/a/show/685795693,Алматы,Наурызбайский р-н,Абишева 36/7,квартира,1,45,7,9,180000,KZT,,полностью,agency,true,,true,"свежий ремонт, новая мебель",,,"жил. комплекс Gulder, меблирована полностью",2026-06-14
1013104864,https://krisha.kz/a/show/1013104864,Алматы,Алмалинский р-н,"мкр Тастак-2, Абылайхана 33 Маметова",квартира,3,55,2,3,600000,KZT,,,owner,,,true,"свежий ремонт, новая мебель",,true,"Сдается 3-х комнатная квартира в историческом центре, средний этаж, в кирпичном доме, рядом ТЮЗ, гимназия №90, ЦУМ. Окна выходят во двор и проспект Абылай хана. Дом очень теплый, квартира светлая, не угловая. Развитая инфраструктура дает возможность комфортного проживания и быстрого доступа в любую часть города.",2026-06-14
1006260518,https://krisha.kz/a/show/1006260518,Астана,Есильский р-н,Туркестан 4Б — Абу даби Плаза; Life Fitness,квартира,2,54,,,450000,KZT,,полностью,owner,true,true,,"свежий ремонт, новая мебель",,,"🔥 ТОП-локация — напротив парка, район Abu Dhabi Plaza ✔ 450 000 ₸ уже включает коммунальные услуги ✔ Паркинг в крытом паркинге включён в стоимость ✔ Абсолютно новая квартира, никто не жил ✔ Просторная гардеробная ✔ Панорамный вид на парк и город ✔ Долгосрочная аренда от 6 месяцев ✨ Абсолютно новая квартира — всё только для вас! Полностью меблирована: современная техника, новая мебель, уютная атмосфера. Есть просторная гардеробная — редкость для студий! 📍 Локация — идеальная: Центр золотого квадрата Левого берега, рядом Abu Dhabi Plaza, через дорогу — зелёный парк для прогулок и спорта. Прямо в доме на 1 этаже есть несколько продуктовых минимаркетов, кафе с очень вкусной едой Из окон квартиры открывается панорамный вид на город и парк — особенно красиво вечером, когда зажигаются огни. 🚗 Транспортная развязка — одна из лучших в Астане: Быстрый выезд в любое направление, остановка LRT (метро) в 5 мин ходьбы, рядом деловые центры, кафе и ТРЦ Абу-Даби 💎 Подойдёт для тех, кто ценит эстетику, комфорт и расположение. Заселяйтесь и живите красиво — в центре жизни города! Важно : только на длительный срок (от 6 месяцев) Дом ориентировочно находится возле Абу даби Плаза; Life Fitness",2026-06-14
681524346,https://krisha.kz/a/show/681524346,Алматы,Алмалинский р-н,мкр Тастак-2 261 — Тлендиева,квартира,2,70,2,9,300000,KZT,,полностью,agency,true,,true,"не новый, но аккуратный и чистый ремонт",,true,меблирована полностью,2026-06-14
1002521595,https://krisha.kz/a/show/1002521595,Алматы,Алмалинский р-н,Тургут Озалы 94 — Толеби,квартира,1,40,7,9,200000,KZT,100000,полностью,agency,true,,,"не новый, но аккуратный и чистый ремонт",,,Имеется депозит 100 тыс. Дом ориентировочно находится возле Толеби,2026-06-14
696511712,https://krisha.kz/a/show/696511712,Алматы,Алмалинский р-н,Сейфуллина 452,квартира,2,46,2,5,290000,KZT,,полностью,agency,,,true,"не новый, но аккуратный и чистый ремонт",false,,Чистая и уютная квартира. На длительный срок. Сдается аккуратным и чистоплотным людям. Без животных и маленьких детей. Имеется депозит.,2026-06-14
1013034391,https://krisha.kz/a/show/1013034391,Уральск,мкр Старый Аэропорт,"мкр Старый Аэропорт, Самал 94 — Остановка дзюдо центр",квартира,2,70,2,9,150000,KZT,,без мебели,owner,true,,true,,,true,"2 бөлмелі пәтерді жалға беремін. Іші таза, 2 этажда. Жайык арена мен Дзюдо центр ортасында. Дәл астында балабақша, жанында Аяулым дүкені орналасқан. Дом ориентировочно находится возле Остановка дзюдо центр",2026-06-14
1004895117,https://krisha.kz/a/show/1004895117,Атырау,мкр Нурсая,мкр Нурсая — 5000мелочи,квартира,2,58,3,6,200000,KZT,,,owner,,,true,"свежий ремонт, новая мебель",,,Таза 2бөлмелі квартира жалға беріледі тұрақты және таза ішпейдін шекпейтін адамдарга ұзақ мерзімге жалданады уйдің қасында мектеп балабақша 5000мелочи бәрі жап жақын. Таза уй . Дом ориентировочно находится возле 5000мелочи,2026-06-14
1013026808,https://krisha.kz/a/show/1013026808,Астана,Есильский р-н,"мкр Комсомольский, Бухар жырау 20Б",квартира,2,70,9,24,400000,KZT,,,owner,true,,true,"свежий ремонт, новая мебель",false,,"Сдается в аренду 2-х комнатная квартира в престижном районе, возле ботанического сада, рядом станция ЛРТ, Астана Арена, Алау, велотрек, Назарбаев Университет, торговые центры, лечебные детские и дошкольные учреждения, для семейной пары, не курящим, без животных, на длительный срок-не менее года, коммунальные услуги оплачиваются отдельно, депозит в размере одной месячной оплаты.",2026-06-14
677759774,https://krisha.kz/a/show/677759774,Костанай,Костанайская обл.,Береке мкр 59,квартира,2,64.5,1,9,190000,KZT,,,owner,,,true,свежий ремонт,,,Новая Квартира сдаётся для молодой семьи. Из мебели только кухня и спальня ремонт все новое Фото свежие не фотографировал,2026-06-14
671301529,https://krisha.kz/a/show/671301529,Алматы,Алмалинский р-н,Чайковского 192 — Курмангазы,квартира,1,33,4,4,280000,KZT,,полностью,owner,,,true,"не новый, но аккуратный и чистый ремонт",,,"квартира в центре, общественный транспорт рядом в любом направлении города, магазины рядом Дом ориентировочно находится возле Курмангазы",2026-06-14
699176235,https://krisha.kz/a/show/699176235,Туздыбастау (Калинино),Алматинская обл.,Райымбек батыра — Возле Магнума,квартира,1,40,3,9,200000,KZT,,полностью,owner,true,true,true,"не новый, но аккуратный и чистый ремонт",,,"Все есть. Можно заехать только с личными вещами. Рядом Магнум, парковка всегда есть, 2 заезда в дом, можно объехать пробки, через верхние шлагбаумы. Прошу писать мне, звонки могут не доходить. Дом ориентировочно находится возле Возле Магнума",2026-06-14
1013104944,https://krisha.kz/a/show/1013104944,Сатпаев,Улытау обл.,Муратбаева,квартира,2,60,1,2,80000,KZT,,частично,owner,,,false,"не новый, но аккуратный и чистый ремонт",true,true,"Сдаётся уютная квартира в г. Сатпаев по ул. Муратбаева, в районе Налогового управления. Отличное расположение: рядом Площадь Шахтёров, Парк Победы, магазины, пункт выдачи Ozon, автобусная остановка и вся необходимая инфраструктура. Квартира светлая, тёплая и уютная. Имеется мебель, кондиционер, титан, стиральная машинка, всё необходимое для комфортного проживания. Тихий двор и спокойные соседи. Подойдёт для семьи, пары или работающих людей, можно с животными. Сдаётся на длительный срок. Стоимость аренды: 80.000 тенге в меяц плюс ком. услуги. Телефон для связи: 87******061 Так же можете писать",2026-06-14
1013104935,https://krisha.kz/a/show/1013104935,Атырау,мкр Береке,мкр Береке 50,квартира,2,66,8,9,180000,KZT,,,owner,,,,"не новый, но аккуратный и чистый ремонт",,,,2026-06-14
696788243,https://krisha.kz/a/show/696788243,Актау,4-й мкр,4-й мкр 63,квартира,3,67,4,4,180000,KZT,,,owner,,,,"свежий ремонт, новая мебель",true,true,"Cдам 3-х комнатную квартиру посуточно 16 000тг или на долгий срок. С торца школа, рядом детсад, магазин Шум, Дина, Дана, Акимат, парк, море. Есть Wifi. РКЦ оплачивается отдельно. + 50 тыс депозит.",2026-06-14
689580957,https://krisha.kz/a/show/689580957,Алматы,Алатауский р-н,мкр Акбулак 52 — Шарипова,квартира,1,48,4,7,250000,KZT,50000,,owner,true,,false,"свежий ремонт, новая мебель",,,"Сдам однокомнатную квартиру Шарипова 206/8, в новом доме, интернет подключен, мебель, ремонт, все новое. Просмотр только в субботу и воскресенье. Депозит 50.000 ТГ Дом ориентировочно находится возле Шарипова",2026-06-14
1013104789,https://krisha.kz/a/show/1013104789,Алматы,Алатауский р-н,мкр Зердели 82,квартира,1,49,4,4,180000,KZT,,частично,owner,,,true,,,true,"Светлая, уютная и чистая квартира в хорошем районе. Есть вся необходимая мебель и бытовая техника для комфортного проживания. Рядом находятся магазины, остановки общественного транспорта, аптеки и другие необходимые объекты инфраструктуры. По всем вопросам обращаться по телефону:",2026-06-14
1013104687,https://krisha.kz/a/show/1013104687,Алматы,Жетысуский р-н,мкр Айнабулак-3 144 — Магазин Князь,квартира,1,39,3,5,180000,KZT,,полностью,owner,,,,"не новый, но аккуратный и чистый ремонт",,,"Уютная квартира, приезжай и живи. Рядом находятся все нужные магазины, дет. сад и школы. +коммуналка Дом ориентировочно находится возле Магазин Князь",2026-06-14
1009792504,https://krisha.kz/a/show/1009792504,Алматы,Бостандыкский р-н,Розыбакиева 197/2,квартира,2,58,12,16,540000,KZT,250000,полностью,owner,true,true,,"свежий ремонт, новая мебель",,,"Квартира после ремонта - делали, как для себя. Шикарный вид на Кок-Тобе, горы и ЖК 4You при этом окна выходя во двор. Квартира светлая и очень теплая. Полностью укомплектована посудой. ""Теплые полы"" в санузле и на лоджии. Встроенные шкафы - много места для хранения. Диван в зале раскладывается. На территории ЖК свой подземный и уличный паркинг. Очень развитая инфраструктура вокруг: Мега 10 мин пешком, школы, магазины, кафе-рестораны, фитнес. При заселении депозит 250 000 тг. В квартире нельзя курить. При наличии запаха сигарет при выезде депозит не возвращается. Субаренда - нет. Комиссия риелторам - нет.",2026-06-14
1013080932,https://krisha.kz/a/show/1013080932,Алматы,Алмалинский р-н,Брусиловского 159 — Брусиловского Кулумбетова,квартира,2,65,17,19,400000,KZT,150000,полностью,agency,true,,,"не новый, но аккуратный и чистый ремонт",true,,"Квартира расположена в оживленном районе в 7 минутах от метро Сайран и в 10 минутах от парка Сайран. Рядом супермаркеты Магнум, овощной, строительный и вещевой базарчик, в комплексе и рядом есть все необходимое: маленькие магазины, парикмахерские, аптеки, студии красоты и спорта. Дополнительно оплачиваются коммунальные услуги. Депозит 150 000 тг. Стоимость 350 000 при оплате поквартально. Риелторские услуги НЕ оплачиваются. Дом ориентировочно находится возле Брусиловского Кулумбетова",2026-06-14
1007795127,https://krisha.kz/a/show/1007795127,Астана,Есильский р-н,Улы Дала 69 — Аль Фараби,квартира,1,38,6,10,190000,KZT,,полностью,owner,true,,,"не новый, но аккуратный и чистый ремонт",true,true,Квартира очень теплая и уютная! Сдаем на длительный срок. С животными нельзя. Дом ориентировочно находится возле Аль Фараби,2026-06-14
1012076302,https://krisha.kz/a/show/1012076302,Алматы,Наурызбайский р-н,"мкр Шугыла, Мкр. Шугыла 340/35 - 340/35 к17",квартира,1,35,1,6,180000,KZT,,полностью,owner,,,true,"свежий ремонт, новая мебель",true,true,"сдам квартиру новую срочно, до этого сдавался только одному человеку, в доме есть вся нужная мебель и техника для комфортного проживания, в оплату входит +кварплата звонить по номеру",2026-06-14
697923694,https://krisha.kz/a/show/697923694,Алматы,Алмалинский р-н,"Кабанбай Батыра 89 — Оперный театр, Супермаркет ""Столичный""",квартира,2,51.8,3,3,420000,KZT,,полностью,owner,,,false,"не новый, но аккуратный и чистый ремонт",false,,"Прекрасная квартира с дизайнерским ремонтом и всеми удобствами. Просторная гардеробная, два санузла. Один гостевой туалет со входом из прихожей. Большой санузел со входом из спальни с ванной и с душевой кабиной. Совершенно новый холодильник. Шикарная локация, золотой квадрат, рядом супермаркет Столичный, множество кафе и ресторанов, Театр. Депозит при заселении равен одной арендной плате. Можно разделить его выплату на два месяца. Квартира только для жильцов без животных и детей. Сдается на долгий срок. Коммунальные услуги арендатор оплачивает отдельно Дом ориентировочно находится возле Оперный театр, Супермаркет ""Столичный""",2026-06-14
1012609954,https://krisha.kz/a/show/1012609954,Актобе,мкр. Алтын орда,мкр. Алтын орда 2,квартира,2,76,2,10,450000,KZT,,частично,agency,,,false,,,,меблирована частично,2026-06-14
1009977087,https://krisha.kz/a/show/1009977087,Астана,Есильский р-н,"Улы дала 54 — Президентский парк,Самал парк",квартира,1,42,5,9,200000,KZT,,полностью,agency,,,,,,,"Сдается 1х комнатная квартира на левом берегу, в хорошем состоянии, сдается на длительный срок! Дом ориентировочно находится возле Президентский парк,Самал парк",2026-06-14
1012898730,https://krisha.kz/a/show/1012898730,Астана,Нура р-н,Улы Дала,квартира,1,38,3,12,220000,KZT,50000,полностью,owner,,,,,false,,"Сдам 1-комнатную квартиру в ЖК Алпамыс (ул. Ұлы Дала 31). Кирпичный дом, закрытый двор.3 этаж из 12. Рядом ТРЦ Мега Силк Вей, Назарбаев Университет, ЭКСПО, МФЦА, Астана хаб, Ботанический сад, Имеется вся бытовая техника, мебель. Депозит 50тыс. тенге. Коммунальные услуги оплачиваются отдельно по квитанциям. Квартира сдается от хозяев в долгосрочную аренду. Сдается не курящим, без животных арендаторам. Риэлторов и субарендаторов прошу не беспокоить. 220000 тыс+ком. услуги",2026-06-14
1013036233,https://krisha.kz/a/show/1013036233,Бесагаш,Алматинская обл.,"Алатауская трасса 7 — ул. Қошқарбая, 7. ЖК бута флейм. напротив Аспан сити",квартира,2,45,2,7,270000,KZT,,полностью,owner,true,,true,"свежий ремонт, новая мебель",,,"Квартира сдается на долгий срок. Свежий ремонт, никто не жил. Холодильник, стиральная машина, микроволновка все есть. Чистая, очень уютная квартира. Окно смотрить до двор, при этом шума не слышно, дом сейсмостойкий, безопасно при землетресении, темболее 2 этаж Дом ориентировочно находится возле ул. Қошқарбая, 7. ЖК бута флейм. напротив Аспан сити",2026-06-14
1008679457,https://krisha.kz/a/show/1008679457,Караганда,Казыбек би р-н,"мкр Новый Город, Нуркена Абдирова 19 — Остановка Мечта",квартира,2,46,7,9,160000,KZT,70000,полностью,owner,true,,true,без ремонта,false,,"От хозяина квартиры сдаю 2 ком квартиру, комнаты раздельные, пластиковые окна квартира очень теплая, без ремонта, но чистая, сантехника вся новая, рабочая, есть холодильник и стиральная машинка автомат, титан, есть четыре спальных места, лифт не работает, заключаю договор аренды, выдаю чеки, и временная прописка. 160000 аренда+ депозит 70000 + ком услуги. Без животных, в субаренду не сдаю. Студентов то же расатриваю. Если не дозвонились, то пишите, просто не всегда могу взять трубку. Дом ориентировочно находится возле Остановка Мечта",2026-06-14
1012941831,https://krisha.kz/a/show/1012941831,Кызылорда,Кызылординская обл.,Айтеке би 5,квартира,3,70,5,5,170000,KZT,,частично,owner,,,,"свежий ремонт, новая мебель",,,"🏡 Сдается 3-комнатная квартира в самом центре города! ✨ Свежий ремонт ✨ Ранее квартира не сдавалась ✨ Светлая, чистая и уютная ✨ Все как на фото В квартире имеется: ✅ Мебель ✅ Кондиционер ✅ Стиральная машина (будет установлена) ✅ Все необходимое для комфортного проживания Преимущества: 🚗 Парковочные места возле дома 🎥 Двор под видеонаблюдением 💡 Освещенная и ухоженная территория Удобное расположение: 🛒 До базара — 5 минут 🏪 Магазины и супермаркеты рядом ☕ Кафе, рестораны и другие объекты инфраструктуры в шаговой доступности 🌳 Парки и зоны отдыха рядом Квартира идеально подойдет для семьи или работающих людей, ценящих комфорт и удобное Ком услуги отдельно. 📞 Звоните и пишите",2026-06-14
1012978900,https://krisha.kz/a/show/1012978900,Астана,Сарайшык р-н,Болекпаева 8 — ЛРТ,квартира,1,47,2,7,220000,KZT,,полностью,owner,true,true,,"свежий ремонт, новая мебель",,true,"Чистая, аккуратная, светлая квартира полностью готовая к комфорьному проживанию. Вся мебель и бытовая техника в отличном состоянии. Чистый подъезд, закрытый двор, есть подземный паркинг. Рядом в шаговой доступности новая школа -гимназия и поликлиника. Комфортный 2этаж, есть лифт. Сдам квартиру ответственным и чистоплотным людям, желательно семейной паре. Дом ориентировочно находится возле ЛРТ",2026-06-14
1012258957,https://krisha.kz/a/show/1012258957,Алматы,Бостандыкский р-н,Аль-Фараби 77/3,квартира,3,125,10,22,1800000,KZT,,без мебели,owner,,,,"не новый, но аккуратный и чистый ремонт",,,"Квартира пока пустая, в процессе покупки мебели. Вся бытовая техника и кухня имеется. Сдается впервые, от хозяина. 3 санузла в 3х комнатах, гардеробы, балкон. Рядом Esentai Mall, рестораны, кофейни, Esentai Fitness and SPA рядом в 2-х минутах! Речка Есентай который идет до самого Медео, Ботанический сад в тоже рядом в 5ти минутах. Имеется 3 сан узла, 3 гардеробных, широкий зал, средний этаж, не угловая, окна смотрят на восток, нет эффекта «окна в окна», самая удачная сторона. Месторасположение Рядом находятся крупнейший торговый центр Esentai Mall, сеть магазинов Saks Fifth Avenue, премиальный гастроном Esentai Gourmet, бутики Dior, Louis Vuitton, Fendi, Prada и многие другие. Собственный парк комплекса – Esentai River Park – идеален для прогулок и занятий спортом. Не менее живописен и сквер Esentai Square. На территории объекта есть несколько спортивных зон и четыре игровые площадки.",2026-06-14
1004022459,https://krisha.kz/a/show/1004022459,Алматы,Бостандыкский р-н,Розыбакиева 247,квартира,2,70,4,13,380000,KZT,,полностью,owner,true,,true,"свежий ремонт, новая мебель",,,"Сдам в аренду на долги срок порядочным людям. Квартира очень хорошая. Главное чтобы за квартирой смотрели как за своим. Рядом школа, супермаркет, торговый центр Мега. Все в шаговой доступности.",2026-06-14
1008832911,https://krisha.kz/a/show/1008832911,Алматы,Наурызбайский р-н,"мкр Шугыла, Мкрн Шугыла 340/5",квартира,1,39,3,9,220000,KZT,,полностью,owner,true,,false,"свежий ремонт, новая мебель",,,"Новая квартира, сразу после ремонта. Никто не жил. Уютная, красивая квартира со всеми удобствами. Идеальный этаж. Вся бытовая техника есть. В пешой доступности магазин, аптека, школы, садик, остановка Депозит возвратный 100.000 + ком услуга отдельно. Сдам ответственным и чистоплотным людям на долгий срок",2026-06-14
1001611957,https://krisha.kz/a/show/1001611957,Алматы,Бостандыкский р-н,Каппарова 181 — Esentai mall,квартира,3,89.9,1,3,1000000,KZT,,полностью,owner,,true,,"свежий ремонт, новая мебель",,true,"Топовая локация, все в шаговой доступности, сейсмоустойчивость и безопасность прежде всего, шикарный прохладный воздух с гор, гостевая парковка преимущество данного ЖК это мало этажность и зеленый ухоженный двор, камеры по всему периметру, доступ во двор только через охрану. Своя личная терраса с видом на Ритц Карлтон. Квартира в идеальном состоянии теплые полы, кондиционеры все что нужно для комфортной жизни все установлено. Сдаем не спеша только адекватным людям на долгий срок! Сдается от хозяина квартиры. Все остальные вопросы можете звонить по указанному номеру. Дом ориентировочно находится возле Esentai mall",2026-06-14
682257754,https://krisha.kz/a/show/682257754,Астана,Алматы р-н,Иманбаевой 10А,квартира,1,40,12,16,180000,KZT,30000,полностью,agency,true,,,"не новый, но аккуратный и чистый ремонт",,,"Внимание! Квартира сдаётся с 15 июня! Депозит 30 000т (возвратный) Фото 100% 1-комнатная квартира. Новый кирпичный дом! ЖК Алмалы. Описание; 9 этаж из 16, полностью меблированная с бытовой техникой. Общая площадь 40 м2. Кухня разд, с/у совм. Развитый район. Дом расположен по улице Иманбаева 10 (между Кенесары и Иманова) по середине. Рядом бизнес-центр Нурсаулет и деловой дом Алматы, вокруг много магазинов, салонов красоты, кафе, нотариусов, филиалы нескольких банков. Семейным без маленьких детей! или 1-2 девушкам! длительно. Риэлтор. услуги 20%",2026-06-14
1013030359,https://krisha.kz/a/show/1013030359,Алматы,Наурызбайский р-н,"мкр Шугыла, Алтын орда 6/11",квартира,1,30,5,10,150000,KZT,30000,,owner,,,,"не новый, но аккуратный и чистый ремонт",,,Уютная квартира для одного или 2 человек. Есть депозит 30000,2026-06-14
1008350103,https://krisha.kz/a/show/1008350103,Астана,Алматы р-н,Тараса Шевченко 8/2 — Radisson Hotel Astana,квартира,2,100,8,14,280000,KZT,100000,полностью,agency,true,,,"не новый, но аккуратный и чистый ремонт",,,". Услуги 50 000т. тенге. QR . чек. Договор аренды Казахстан Астана. Сдам на длительный срок 2-х комнатную квартиру ЖК Сана. ул Т. Шевченко 8. Цена 280 000т в месяц. Риэлтор! услуги 20% Внимание! депозит 100 000т (Возвратный) Фото 100%. 2-х комнатная квартира! Новый дом! ЖК Сана. Т. Шевченко 8 на пересечений ул Сарыарка. Описание: 8 этаж из 12, полностью меблированая с бытовой техникой, 100 м2. Кухня разд, комн разд, с/у разд. Общая площадь 100 м2. Развитый район. Набережная! До отеля Редиссон и БЦ Арман что расположены по ул Сары-Арке 10 мин пешком. Семейным длительно. Риэлтор. . Услуги 50 000т. тенге. QR . чек. Договор аренды Дом ориентировочно находится возле Radisson Hotel Astana",2026-06-14
1012272605,https://krisha.kz/a/show/1012272605,Астана,Есильский р-н,Мухамедханова 4В — За Хан Шатыр,квартира,2,70,8,12,300000,KZT,100000,полностью,agency,true,,,"свежий ремонт, новая мебель",,,". Услуги 50 000т. тенге. QR . чек. Договор аренды GreenLine Токио– это бигвилль – новый концепт проживания по типу «город в городе» на большой благоустроенной территории, где каждый сантиметр земли богат уникальными зонами для досуга, работы, учебы и активного образа жизни. В бигвилле есть всё, что может предложить мегаполис, здесь всё сосредоточено вокруг Вас и настроено на Ваши желания. Бигвилль GreenLine Токио расположен в квадрате улиц К. Мухамедханова, Е-305, Сыганак и пр. Туран. Комплексное проектирование и строительство бигвилля основано на ключевых концепциях Healthy Building, что позволяет создать сбалансированную экосистему. Современные решения, eco-friendly технологии и рекреационные зоны – обеспечат Вам комфортную жизнь в полном ее проявлении. Уникальное место, где Вы сможете забыть про повседневную суету и погрузиться в атмосферу гармонии и счастья. Описание; Внимание! депозит 100 000т возвращается по завершению аренды 2-х комнатная квартира. 8 этаж из 12. Кухня разд, комн разд, с/у совм, 70 м2. Развитый район, рядом ТРЦ Хан Шатыр, Оперный театр. Семейным ! или одиноким! длительно. Риэлтор. . Услуги 50 000т. тенге. QR . чек. Договор аренды Дом ориентировочно находится возле За Хан Шатыр",2026-06-14
1012655370,https://krisha.kz/a/show/1012655370,Астана,Есильский р-н,Мангилик Ел 17 — Алматы,квартира,1,42,5,14,180000,KZT,50000,полностью,agency,true,,,"не новый, но аккуратный и чистый ремонт",,,"Квартира сдаётся только 1 женщине. (Условия хозяина) Депозит 50 000т возвратный по договору аренды. 100% 1-х комнатная квартира! Новый дом! Левый берег! ЖК Коркем, 5 этаж из 14 полностью меблированая с бытовой техникой. Кухня студ, с/у совм. 42 м2. Развитый район, левый берег! ЖК Коркем расположен по ул Мангилик Ел (Орынбор) 17 персечений ул Алматы. до дома Министерств 10 минут пешком. Рядом ЖК Отандастар, ЖК Айсанам, ЖК Ак-Жаик и ЖК Олимп Палас. Квартира сдается только 1 женщине длительно. Риэлтор. Услуги 20% Дом ориентировочно находится возле Алматы",2026-06-14
1013087622,https://krisha.kz/a/show/1013087622,Астана,Есильский р-н,Туркестан 4Б — Рядом с ЖК Тумар,квартира,2,45,17,19,200000,KZT,50000,полностью,agency,true,,,"не новый, но аккуратный и чистый ремонт",,,"Агентство недвижимости услуги 40 000т. QR чек! Внимание! депозит 50 000т (возвратный) Фото 100% 2-х комнатная квартира. ЖК Тумар. Описание: 17 этаж из 18 полностью меблированная с бытовой техникой 45 м2. Кухня студ, комн разд, с/у совм. В шаговой доступности отель The Ritz-Carlton Astana, БЦ Москва и БЦ Санкт-Питербург. Рядом ЖК Отандастар и ЖК Олимп палас. В близи к дому много минимаркетов несколько недорогих кафе и салонов красоты. До дома министерств 10 минут пешком. Семейным не больше 4 человек! строго! длительно. Риэлтор. Агентство недвижимости услуги 40 000т. QR чек! Дом ориентировочно находится возле Рядом с ЖК Тумар",2026-06-14
